continent,location,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations
Asia,Mongolia,5/16/2021,2422303,1778612,643691,10747
Asia,Mongolia,5/23/2021,2604563,1830623,773940,23601
Asia,Mongolia,5/30/2021,3083871,1854643,1229228,0
Asia,Mongolia,6/6/2021,3397608,1872056,1525552,16796
Asia,Mongolia,6/13/2021,3538289,1892396,1645893,3794
Asia,Mongolia,6/20/2021,3608480,1912235,1696245,0
Asia,Mongolia,6/27/2021,3682742,1956403,1726339,0
Asia,Mongolia,7/4/2021,3827417,2066119,1761298,0
Asia,Mongolia,7/11/2021,0,0,0,0
Asia,Mongolia,7/18/2021,3930877,2107044,1823833,4664
Asia,Mongolia,7/25/2021,4068492,2138538,1929954,0
Asia,Mongolia,8/1/2021,4161918,2178913,1983005,0
Asia,Mongolia,8/8/2021,4200827,2202412,1998415,1136
Asia,Mongolia,8/15/2021,4236033,2217139,2018894,420
Asia,Mongolia,8/22/2021,4282702,2227434,2055268,1954
Asia,Mongolia,8/29/2021,4321363,2236363,2085000,1064
Asia,Mongolia,9/5/2021,4346550,2242768,2103782,708
Asia,Mongolia,9/12/2021,0,0,0,0
Asia,Mongolia,9/19/2021,4370453,2248757,2121696,0
Asia,Mongolia,9/26/2021,4376793,2250218,2126575,0
Asia,Mongolia,10/3/2021,4382486,2251699,2130787,93
Asia,Mongolia,10/10/2021,4386477,2252748,2133729,0
Asia,Mongolia,10/17/2021,4389824,2253761,2136063,0
Asia,Mongolia,10/24/2021,4392350,2254570,2137780,0
Asia,Mongolia,10/31/2021,4395278,2255448,2139830,0
Asia,Mongolia,11/7/2021,0,0,0,0
Asia,Mongolia,11/14/2021,4402207,2257590,2144617,0
Asia,Mongolia,11/21/2021,4406086,2258752,2147334,0
Asia,Mongolia,11/28/2021,4409756,2259870,2149886,276
Asia,Mongolia,12/5/2021,4414941,2261533,2153408,245
Asia,Mongolia,12/12/2021,4418882,2262825,2156057,295
Asia,Mongolia,12/19/2021,0,2264437,2160217,0
Asia,Mongolia,12/26/2021,0,0,0,0
Asia,Mongolia,1/2/2022,5348124,2266151,0,1781
Asia,Mongolia,1/9/2022,5369265,2266964,2166235,2108
Asia,Mongolia,1/16/2022,5403042,2267934,2168053,0
Asia,Mongolia,1/23/2022,5432373,2268885,0,1690
Asia,Mongolia,1/30/2022,5446692,2269723,2170556,396
Asia,Mongolia,2/6/2022,0,0,0,0
Asia,Mongolia,2/13/2022,5455980,2270372,2171612,0
Asia,Mongolia,2/20/2022,5461677,2270897,2172253,0
Asia,Mongolia,2/27/2022,0,0,0,0
Asia,Mongolia,3/6/2022,0,0,0,0
Asia,Mongolia,3/13/2022,0,0,0,0
Asia,Mongolia,3/20/2022,5476381,2272200,2174127,0
Asia,Mongolia,5/1/2022,0,0,0,0
Asia,Mongolia,5/8/2022,0,0,0,0
Asia,Mongolia,5/22/2022,0,0,0,0
Asia,Mongolia,5/29/2022,0,0,0,0
Asia,Mongolia,6/5/2022,0,0,0,0
Asia,Mongolia,7/3/2022,0,0,0,0
Asia,Mongolia,7/10/2022,0,0,0,0
Asia,Mongolia,8/7/2022,0,0,0,0
Asia,Mongolia,8/21/2022,0,0,0,0
Asia,Mongolia,8/28/2022,0,0,0,0
Asia,Mongolia,9/4/2022,0,0,0,0
Asia,Mongolia,9/11/2022,0,0,0,0
Asia,Mongolia,9/18/2022,0,0,0,0
Asia,Mongolia,11/13/2022,0,0,0,0
Asia,Mongolia,11/20/2022,0,0,0,0
Asia,Mongolia,12/4/2022,0,0,0,0
Asia,Mongolia,12/25/2022,0,0,0,0
Asia,Myanmar,1/3/2021,0,0,0,0
Asia,Myanmar,1/10/2021,0,0,0,0
Asia,Myanmar,1/17/2021,0,0,0,0
Asia,Myanmar,1/24/2021,0,0,0,0
Asia,Myanmar,1/31/2021,0,0,0,0
Asia,Myanmar,2/7/2021,0,0,0,0
Asia,Myanmar,2/14/2021,0,0,0,0
Asia,Myanmar,2/21/2021,0,0,0,0
Asia,Myanmar,2/28/2021,0,0,0,0
Asia,Myanmar,3/7/2021,0,0,0,0
Asia,Myanmar,3/14/2021,0,0,0,0
Asia,Myanmar,3/21/2021,0,0,0,0
Asia,Myanmar,3/28/2021,0,0,0,0
Asia,Myanmar,4/25/2021,0,0,0,0
Asia,Myanmar,5/2/2021,0,0,0,0
Asia,Myanmar,5/9/2021,0,0,0,0
Asia,Myanmar,5/16/2021,0,0,0,0
Asia,Myanmar,5/23/2021,0,0,0,0
Asia,Myanmar,6/6/2021,0,0,0,0
Asia,Myanmar,6/13/2021,0,0,0,0
Asia,Myanmar,6/20/2021,0,0,0,0
Asia,Myanmar,6/27/2021,0,0,0,0
Asia,Myanmar,7/4/2021,0,0,0,0
Asia,Myanmar,7/11/2021,0,0,0,0
Asia,Myanmar,7/18/2021,0,0,0,0
Asia,Myanmar,7/25/2021,0,0,0,0
Asia,Myanmar,8/1/2021,0,0,0,0
Asia,Myanmar,8/8/2021,0,0,0,0
Asia,Myanmar,8/15/2021,0,0,0,0
Asia,Myanmar,8/22/2021,0,0,0,0
Asia,Myanmar,8/29/2021,0,0,0,0
Asia,Myanmar,9/5/2021,0,0,0,0
Asia,Myanmar,9/12/2021,0,0,0,0
Asia,Myanmar,9/19/2021,0,0,0,0
Asia,Myanmar,9/26/2021,0,0,0,0
Asia,Myanmar,10/3/2021,0,0,0,0
Asia,Myanmar,10/10/2021,0,0,0,0
Asia,Myanmar,10/17/2021,15797703,11223285,4574418,0
Asia,Myanmar,10/24/2021,0,0,0,0
Asia,Myanmar,10/31/2021,20299011,13244996,7054015,0
Asia,Myanmar,11/7/2021,0,0,0,0
Asia,Myanmar,11/14/2021,0,0,0,0
Asia,Myanmar,11/21/2021,0,0,0,0
Asia,Myanmar,11/28/2021,0,0,0,0
Asia,Myanmar,12/5/2021,0,0,0,0
Asia,Myanmar,12/12/2021,0,0,0,0
Asia,Myanmar,12/19/2021,0,0,0,0
Asia,Myanmar,12/26/2021,0,0,0,0
Asia,Myanmar,1/2/2022,0,0,0,0
Asia,Myanmar,1/9/2022,37610466,21017026,16593440,0
Asia,Myanmar,1/16/2022,38919898,21361785,17558113,0
Asia,Myanmar,1/23/2022,0,0,0,0
Asia,Myanmar,2/20/2022,0,0,0,0
Asia,Myanmar,2/27/2022,0,0,0,0
Asia,Myanmar,3/6/2022,0,0,0,0
Asia,Myanmar,3/13/2022,0,0,0,0
Asia,Myanmar,3/20/2022,0,0,0,0
Asia,Myanmar,3/27/2022,0,0,0,0
Asia,Myanmar,4/3/2022,0,0,0,0
Asia,Myanmar,4/10/2022,0,0,0,0
Asia,Myanmar,8/14/2022,0,0,0,0
Asia,Myanmar,8/21/2022,0,0,0,0
Asia,Myanmar,9/4/2022,0,0,0,0
Asia,Myanmar,9/11/2022,0,0,0,0
Asia,Myanmar,9/18/2022,0,0,0,0
Asia,Myanmar,9/25/2022,0,0,0,0
Asia,Myanmar,10/2/2022,0,0,0,0
Asia,Myanmar,10/9/2022,0,0,0,0
Asia,Myanmar,10/16/2022,0,0,0,0
Asia,Myanmar,10/23/2022,0,0,0,0
Asia,Myanmar,10/30/2022,0,0,0,0
Asia,Myanmar,11/6/2022,0,0,0,0
Asia,Myanmar,11/13/2022,0,0,0,0
Asia,Myanmar,11/20/2022,0,0,0,0
Asia,Myanmar,11/27/2022,0,0,0,0
Asia,Myanmar,12/25/2022,0,0,0,0
Asia,Nepal,1/3/2021,0,0,0,0
Asia,Nepal,1/10/2021,0,0,0,0
Asia,Nepal,1/17/2021,0,0,0,0
Asia,Nepal,1/24/2021,0,0,0,0
Asia,Nepal,1/31/2021,0,0,0,0
Asia,Nepal,2/7/2021,0,0,0,0
Asia,Nepal,2/14/2021,0,0,0,0
Asia,Nepal,2/21/2021,0,0,0,0
Asia,Nepal,2/28/2021,0,0,0,0
Asia,Nepal,3/7/2021,0,0,0,0
Asia,Nepal,3/14/2021,0,0,0,0
Asia,Nepal,3/21/2021,0,0,0,0
Asia,Nepal,3/28/2021,0,0,0,0
Asia,Nepal,4/4/2021,0,0,0,0
Asia,Nepal,4/11/2021,1850570,1850570,0,9446
Asia,Nepal,4/18/2021,1924703,1924703,0,14494
Asia,Nepal,4/25/2021,2006436,2006436,0,0
Asia,Nepal,5/2/2021,0,0,0,0
Asia,Nepal,5/9/2021,0,0,0,0
Asia,Nepal,5/16/2021,0,0,0,0
Asia,Nepal,5/23/2021,2666669,2113080,553589,22021
Asia,Nepal,5/30/2021,2802596,2113080,689516,2577
Asia,Nepal,6/6/2021,2804574,2113080,691494,0
Asia,Nepal,6/13/2021,0,0,0,0
Asia,Nepal,6/20/2021,0,0,0,0
Asia,Nepal,6/27/2021,3333921,2583790,750131,1961
Asia,Nepal,7/4/2021,3364051,2606005,758046,1223
Asia,Nepal,7/11/2021,3653173,2611807,1041366,0
Asia,Nepal,7/18/2021,4129122,2999214,1129908,89402
Asia,Nepal,7/25/2021,4781216,3383038,1398178,37942
Asia,Nepal,8/1/2021,5877759,4064288,1813471,195132
Asia,Nepal,8/8/2021,6986451,4494269,2492182,184036
Asia,Nepal,8/15/2021,8048666,4684509,3364157,70770
Asia,Nepal,8/22/2021,8788986,4942250,3846736,18322
Asia,Nepal,8/29/2021,0,0,0,0
Asia,Nepal,9/5/2021,10428946,5533794,4895152,53182
Asia,Nepal,9/12/2021,10940301,5773612,5166689,10449
Asia,Nepal,9/19/2021,11782181,6203316,5578865,21360
Asia,Nepal,9/26/2021,12645634,6609233,6036401,102301
Asia,Nepal,10/3/2021,14069307,7716985,6352322,26419
Asia,Nepal,10/10/2021,14653146,8202502,6450644,78927
Asia,Nepal,10/17/2021,0,0,0,0
Asia,Nepal,10/24/2021,0,0,0,0
Asia,Nepal,10/31/2021,0,0,0,0
Asia,Nepal,11/7/2021,16173246,8736532,7436714,0
Asia,Nepal,11/14/2021,0,0,0,0
Asia,Nepal,11/21/2021,0,0,0,0
Asia,Nepal,11/28/2021,0,0,0,0
Asia,Nepal,12/5/2021,0,0,0,0
Asia,Nepal,12/12/2021,0,0,0,0
Asia,Nepal,12/19/2021,0,0,0,0
Asia,Nepal,12/26/2021,0,0,0,0
Asia,Nepal,1/2/2022,0,0,0,0
Asia,Nepal,1/9/2022,0,0,0,0
Asia,Nepal,1/16/2022,27965500,15837671,12127829,0
Asia,Nepal,1/23/2022,0,0,0,0
Asia,Nepal,1/30/2022,0,0,0,0
Asia,Nepal,2/6/2022,0,0,0,0
Asia,Nepal,2/13/2022,35546280,18261165,16525155,0
Asia,Nepal,2/20/2022,0,21345539,0,0
Asia,Nepal,2/27/2022,36984611,21524836,17419344,0
Asia,Nepal,3/6/2022,0,0,0,0
Asia,Nepal,3/13/2022,38791546,21779635,18452467,91650
Asia,Nepal,3/27/2022,39777115,21966002,18932518,25849
Asia,Nepal,5/8/2022,42281314,22323233,19692303,22106
Asia,Nepal,7/17/2022,0,0,0,0
Asia,Nepal,7/24/2022,0,0,0,0
Asia,Nepal,7/31/2022,0,0,0,0
Asia,Nepal,8/7/2022,0,0,0,0
Asia,Nepal,8/14/2022,0,0,0,0
Asia,Nepal,8/21/2022,0,0,0,0
Asia,Nepal,8/28/2022,0,0,0,0
Asia,Nepal,9/4/2022,0,0,0,0
Asia,Nepal,9/11/2022,0,0,0,0
Asia,Nepal,9/18/2022,0,0,0,0
Asia,Nepal,9/25/2022,57909436,27148456,22565230,0
Asia,Nepal,10/2/2022,0,0,0,0
Asia,Nepal,10/30/2022,0,0,0,0
Asia,Oman,1/3/2021,8826,8826,0,1595
Asia,Oman,1/10/2021,15907,15907,0,884
Asia,Oman,1/17/2021,25446,24773,673,673
Asia,Oman,1/24/2021,32765,24773,7992,2090
Asia,Oman,1/31/2021,0,0,0,0
Asia,Oman,2/7/2021,0,0,0,0
Asia,Oman,2/14/2021,48819,36547,12272,1621
Asia,Oman,2/21/2021,64538,45519,19019,2051
Asia,Oman,2/28/2021,0,0,0,0
Asia,Oman,3/7/2021,0,0,0,0
Asia,Oman,3/14/2021,0,0,0,0
Asia,Oman,3/21/2021,0,0,0,0
Asia,Oman,3/28/2021,0,0,0,0
Asia,Oman,4/4/2021,0,0,0,0
Asia,Oman,4/11/2021,0,0,0,0
Asia,Oman,4/18/2021,0,0,0,0
Asia,Oman,4/25/2021,0,0,0,0
Asia,Oman,5/2/2021,0,0,0,0
Asia,Oman,5/9/2021,0,0,0,0
Asia,Oman,5/16/2021,0,0,0,0
Asia,Oman,5/23/2021,0,0,0,0
Asia,Oman,5/30/2021,0,0,0,0
Asia,Oman,6/6/2021,0,0,0,0
Asia,Oman,6/13/2021,605845,435090,170755,0
Asia,Oman,6/20/2021,859000,666000,193000,0
Asia,Oman,6/27/2021,0,0,0,0
Asia,Oman,7/4/2021,0,0,0,0
Asia,Oman,7/11/2021,0,0,0,0
Asia,Oman,7/18/2021,0,0,0,0
Asia,Oman,7/25/2021,1887421,1550910,336511,0
Asia,Oman,8/1/2021,0,0,0,0
Asia,Oman,8/8/2021,0,0,0,0
Asia,Oman,8/15/2021,0,0,0,0
Asia,Oman,8/22/2021,0,0,0,0
Asia,Oman,8/29/2021,0,0,0,0
Asia,Oman,9/5/2021,4036350,2592464,1443886,0
Asia,Oman,9/12/2021,0,0,0,0
Asia,Oman,9/19/2021,0,0,0,0
Asia,Oman,9/26/2021,0,0,0,0
Asia,Oman,10/3/2021,0,0,0,0
Asia,Oman,10/10/2021,0,0,0,0
Asia,Oman,10/17/2021,0,0,0,0
Asia,Oman,10/24/2021,0,0,0,0
Asia,Oman,10/31/2021,0,0,0,0
Asia,Oman,11/7/2021,0,0,0,0
Asia,Oman,11/14/2021,0,0,0,0
Asia,Oman,1/2/2022,0,0,0,0
Asia,Oman,1/9/2022,0,0,0,0
Asia,Oman,1/16/2022,0,0,0,0
Asia,Oman,1/23/2022,0,0,0,0
Asia,Oman,1/30/2022,0,0,0,0
Asia,Oman,2/6/2022,0,0,0,0
Asia,Oman,2/13/2022,0,0,0,0
Asia,Oman,2/20/2022,0,0,0,0
Asia,Oman,2/27/2022,0,0,0,0
Asia,Oman,3/6/2022,0,0,0,0
Asia,Oman,3/13/2022,0,0,0,0
Asia,Oman,4/10/2022,0,0,0,0
Asia,Oman,4/17/2022,0,0,0,0
Asia,Oman,5/1/2022,0,0,0,0
Asia,Oman,5/8/2022,0,0,0,0
Asia,Oman,5/22/2022,0,0,0,0
Asia,Oman,5/29/2022,0,0,0,0
Asia,Pakistan,1/3/2021,0,0,0,0
Asia,Pakistan,1/10/2021,0,0,0,0
Asia,Pakistan,1/17/2021,0,0,0,0
Asia,Pakistan,1/24/2021,0,0,0,0
Asia,Pakistan,1/31/2021,0,0,0,0
Asia,Pakistan,2/7/2021,0,0,0,0
Asia,Pakistan,2/14/2021,0,0,0,0
Asia,Pakistan,2/21/2021,72882,72882,0,0
Asia,Pakistan,2/28/2021,0,0,0,0
Asia,Pakistan,3/7/2021,0,0,0,0
Asia,Pakistan,3/14/2021,350000,350000,0,0
Asia,Pakistan,3/21/2021,0,0,0,0
Asia,Pakistan,3/28/2021,0,0,0,0
Asia,Pakistan,4/4/2021,0,0,0,0
Asia,Pakistan,4/11/2021,0,0,0,0
Asia,Pakistan,4/18/2021,0,0,0,0
Asia,Pakistan,4/25/2021,0,0,0,0
Asia,Pakistan,5/2/2021,0,0,0,0
Asia,Pakistan,5/9/2021,0,0,0,0
Asia,Pakistan,5/16/2021,0,0,0,0
Asia,Pakistan,5/23/2021,0,0,0,0
Asia,Pakistan,5/30/2021,0,0,0,0
Asia,Pakistan,6/6/2021,0,0,0,0
Asia,Pakistan,6/13/2021,10696402,8323060,2883959,200174
Asia,Pakistan,6/20/2021,0,0,0,0
Asia,Pakistan,6/27/2021,0,0,0,0
Asia,Pakistan,7/4/2021,17390346,14026856,0,675629
Asia,Pakistan,7/11/2021,19883900,15941609,0,816548
Asia,Pakistan,7/18/2021,0,0,0,0
Asia,Pakistan,7/25/2021,0,0,0,0
Asia,Pakistan,8/1/2021,30590183,24086196,0,942128
Asia,Pakistan,8/8/2021,0,0,0,0
Asia,Pakistan,8/15/2021,42688545,34343317,12104373,0
Asia,Pakistan,8/22/2021,0,0,0,0
Asia,Pakistan,8/29/2021,53314628,41477587,16171867,0
Asia,Pakistan,9/5/2021,61724580,47054090,19427419,0
Asia,Pakistan,9/12/2021,68227337,51390802,21962455,0
Asia,Pakistan,9/19/2021,73831778,54919437,24376310,0
Asia,Pakistan,9/26/2021,0,0,0,0
Asia,Pakistan,10/3/2021,0,0,0,0
Asia,Pakistan,10/10/2021,0,0,0,0
Asia,Pakistan,10/17/2021,0,0,0,0
Asia,Pakistan,10/24/2021,0,0,0,0
Asia,Pakistan,10/31/2021,0,0,0,0
Asia,Pakistan,11/7/2021,111967455,74621225,44431071,0
Asia,Pakistan,11/14/2021,119035991,78215285,48185021,0
Asia,Pakistan,11/21/2021,0,0,0,0
Asia,Pakistan,11/28/2021,122561478,79999013,49954582,0
Asia,Pakistan,12/5/2021,126586512,81806077,52303524,0
Asia,Pakistan,12/12/2021,133901703,84783151,56861225,0
Asia,Pakistan,12/19/2021,141509339,88492869,61084339,0
Asia,Pakistan,12/26/2021,0,0,0,0
Asia,Pakistan,1/2/2022,0,0,0,0
Asia,Pakistan,1/9/2022,0,0,0,0
Asia,Pakistan,1/16/2022,0,0,0,0
Asia,Pakistan,1/23/2022,0,0,0,0
Asia,Pakistan,1/30/2022,0,0,0,0
Asia,Pakistan,2/6/2022,185979557,110213721,86200581,0
Asia,Pakistan,2/13/2022,200887927,119150808,92565125,0
Asia,Pakistan,2/20/2022,0,0,0,0
Asia,Pakistan,2/27/2022,0,0,0,0
Asia,Pakistan,3/6/2022,0,0,0,0
Asia,Pakistan,3/13/2022,0,0,0,0
Asia,Pakistan,3/20/2022,0,0,0,0
Asia,Pakistan,3/27/2022,0,0,0,0
Asia,Pakistan,4/3/2022,0,0,0,0
Asia,Pakistan,4/10/2022,243150094,133526662,119771164,0
Asia,Pakistan,4/17/2022,244354132,133858835,120589371,0
Asia,Pakistan,4/24/2022,0,0,0,0
Asia,Pakistan,5/15/2022,247532519,134654327,122564999,43899
Asia,Pakistan,5/22/2022,248429799,134857883,122912764,58897
Asia,Pakistan,6/12/2022,254300020,135687705,124047329,662832
Asia,Pakistan,6/19/2022,259286753,136187729,124721404,606634
Asia,Pakistan,6/26/2022,266158823,136754791,126004745,965578
Asia,Pakistan,7/3/2022,272421480,137291287,127105292,716395
Asia,Pakistan,7/10/2022,0,0,0,0
Asia,Pakistan,7/17/2022,0,0,0,0
Asia,Pakistan,7/24/2022,0,0,0,0
Asia,Pakistan,7/31/2022,0,0,0,0
Asia,Pakistan,8/7/2022,0,0,0,0
Asia,Pakistan,8/14/2022,0,0,0,0
Asia,Pakistan,8/21/2022,0,0,0,0
Asia,Pakistan,8/28/2022,0,0,0,0
Asia,Pakistan,9/4/2022,0,0,0,0
Asia,Pakistan,9/11/2022,0,0,0,0
Asia,Pakistan,9/18/2022,0,0,0,0
Asia,Pakistan,9/25/2022,0,0,0,0
Asia,Pakistan,10/2/2022,0,0,0,0
Asia,Pakistan,10/9/2022,0,0,0,0
Asia,Pakistan,10/30/2022,0,0,0,0
Asia,Pakistan,11/6/2022,300290727,139553382,0,0
Asia,Pakistan,11/13/2022,0,0,0,0
Asia,Pakistan,11/20/2022,301116542,139587475,0,0
Asia,Pakistan,12/4/2022,316652198,154656277,131361137,0
Asia,Pakistan,12/11/2022,0,0,0,0
Asia,Palestine,1/3/2021,0,0,0,0
Asia,Palestine,1/10/2021,0,0,0,0
Asia,Palestine,1/17/2021,0,0,0,0
Asia,Palestine,1/24/2021,0,0,0,0
Asia,Palestine,1/31/2021,0,0,0,0
Asia,Palestine,2/7/2021,0,0,0,0
Asia,Palestine,2/14/2021,0,0,0,0
Asia,Palestine,2/21/2021,0,0,0,0
Asia,Palestine,2/28/2021,0,0,0,0
Asia,Palestine,3/7/2021,0,0,0,0
Asia,Palestine,3/14/2021,0,0,0,0
Asia,Palestine,3/21/2021,0,0,0,0
Asia,Palestine,3/28/2021,0,0,0,0
Asia,Palestine,4/4/2021,102755,91626,11129,2369
Asia,Palestine,4/11/2021,154099,140932,13167,1147
Asia,Palestine,4/18/2021,183606,159976,23630,0
Asia,Palestine,4/25/2021,0,0,0,0
Asia,Palestine,5/2/2021,0,0,0,0
Asia,Palestine,5/9/2021,0,0,0,0
Asia,Palestine,5/16/2021,467133,271828,195305,0
Asia,Palestine,5/23/2021,0,0,0,0
Asia,Palestine,5/30/2021,0,0,0,0
Asia,Palestine,6/6/2021,0,0,0,0
Asia,Palestine,6/13/2021,658075,408803,0,378
Asia,Palestine,6/20/2021,0,0,0,0
Asia,Palestine,6/27/2021,824170,482695,0,1954
Asia,Palestine,7/4/2021,888480,516404,0,625
Asia,Palestine,7/11/2021,930862,541673,0,219
Asia,Palestine,7/18/2021,969341,568289,0,3120
Asia,Palestine,7/25/2021,977455,572910,0,0
Asia,Palestine,8/1/2021,1007560,591603,0,77
Asia,Palestine,8/8/2021,1032389,608840,0,894
Asia,Palestine,8/15/2021,1066238,637963,0,3052
Asia,Palestine,8/22/2021,1135267,698305,0,4622
Asia,Palestine,8/29/2021,1295929,843525,0,28606
Asia,Palestine,9/5/2021,1568834,1101246,0,15449
Asia,Palestine,9/12/2021,1716269,1209530,0,13369
Asia,Palestine,9/19/2021,1857274,1292634,0,0
Asia,Palestine,9/26/2021,2042005,1362184,0,7968
Asia,Palestine,10/3/2021,2194985,1416215,0,0
Asia,Palestine,10/10/2021,2301812,0,1176037,0
Asia,Palestine,10/17/2021,0,0,0,0
Asia,Palestine,10/24/2021,0,0,0,0
Asia,Palestine,10/31/2021,0,0,0,0
Asia,Palestine,11/7/2021,0,0,0,0
Asia,Palestine,11/14/2021,0,0,0,0
Asia,Palestine,11/21/2021,0,0,0,0
Asia,Palestine,11/28/2021,0,0,0,0
Asia,Palestine,12/5/2021,0,0,0,0
Asia,Palestine,12/12/2021,0,0,0,0
Asia,Palestine,12/19/2021,0,0,0,0
Asia,Palestine,12/26/2021,0,0,0,0
Asia,Palestine,1/2/2022,0,0,0,0
Asia,Palestine,1/9/2022,0,0,0,0
Asia,Palestine,1/16/2022,0,0,0,0
Asia,Palestine,1/23/2022,0,0,0,0
Asia,Palestine,1/30/2022,0,0,0,0
Asia,Palestine,2/6/2022,0,0,0,0
Asia,Palestine,2/13/2022,0,0,0,0
Asia,Palestine,2/20/2022,0,0,0,0
Asia,Palestine,2/27/2022,0,0,0,0
Asia,Palestine,3/6/2022,3609984,1979151,1716216,0
Asia,Palestine,3/13/2022,0,0,0,0
Asia,Palestine,3/20/2022,0,0,0,0
Asia,Palestine,3/27/2022,0,0,0,0
Asia,Palestine,4/10/2022,3712897,2000543,1765399,0
Asia,Palestine,4/17/2022,3716803,2001341,1767508,0
Asia,Palestine,5/15/2022,3721894,2002811,1769209,0
Asia,Palestine,5/22/2022,3723499,2003622,1769425,0
Asia,Palestine,7/3/2022,0,0,0,0
Asia,Palestine,7/10/2022,0,0,0,0
Asia,Palestine,7/17/2022,0,0,0,0
Asia,Palestine,7/24/2022,0,0,0,0
Asia,Palestine,7/31/2022,0,0,0,0
Asia,Palestine,8/7/2022,0,0,0,0
Asia,Palestine,8/14/2022,0,0,0,0
Asia,Palestine,8/28/2022,0,0,0,0
Asia,Palestine,9/4/2022,0,0,0,0
Asia,Palestine,9/11/2022,0,0,0,0
Asia,Palestine,9/25/2022,0,0,0,0
Asia,Philippines,1/3/2021,0,0,0,0
Asia,Philippines,1/10/2021,0,0,0,0
Asia,Philippines,1/17/2021,0,0,0,0
Asia,Philippines,1/24/2021,0,0,0,0
Asia,Philippines,1/31/2021,0,0,0,0
Asia,Philippines,2/7/2021,0,0,0,0
Asia,Philippines,2/14/2021,0,0,0,0
Asia,Philippines,2/21/2021,0,0,0,0
Asia,Philippines,2/28/2021,0,0,0,0
Asia,Philippines,3/7/2021,29266,29266,0,4128
Asia,Philippines,3/14/2021,0,0,0,0
Asia,Philippines,3/21/2021,0,0,0,0
Asia,Philippines,3/28/2021,0,0,0,0
Asia,Philippines,4/4/2021,0,0,0,0
Asia,Philippines,4/11/2021,1139644,1007356,132288,0
Asia,Philippines,4/18/2021,1477757,1279223,198534,20964
Asia,Philippines,4/25/2021,0,0,0,0
Asia,Philippines,5/2/2021,0,0,0,0
Asia,Philippines,5/9/2021,2408781,1957511,451270,13287
Asia,Philippines,5/16/2021,3001875,2282273,719602,80679
Asia,Philippines,5/23/2021,4169905,0,0,72480
Asia,Philippines,5/30/2021,5180721,3974350,1206371,0
Asia,Philippines,6/6/2021,5965651,4421319,1544332,58396
Asia,Philippines,6/13/2021,6948549,5068855,1879694,78495
Asia,Philippines,6/20/2021,8407342,6253400,2153942,184583
Asia,Philippines,6/27/2021,10065414,7538128,2527286,0
Asia,Philippines,7/4/2021,11708029,8839124,2868905,0
Asia,Philippines,7/11/2021,13122277,9657361,3464916,179913
Asia,Philippines,7/18/2021,0,0,0,0
Asia,Philippines,7/25/2021,17066135,11082020,5984115,0
Asia,Philippines,8/1/2021,0,0,0,0
Asia,Philippines,8/8/2021,24990042,13375452,11614590,0
Asia,Philippines,8/15/2021,27806881,18697647,12565017,0
Asia,Philippines,8/22/2021,30389160,0,13130485,0
Asia,Philippines,8/29/2021,33099392,0,13784681,0
Asia,Philippines,9/5/2021,35838964,0,15033354,0
Asia,Philippines,9/12/2021,38746501,0,16794545,0
Asia,Philippines,9/19/2021,41414015,0,18560409,0
Asia,Philippines,9/26/2021,43933886,0,20307122,0
Asia,Philippines,10/3/2021,46380460,0,21800974,0
Asia,Philippines,10/10/2021,49673491,0,23186969,0
Asia,Philippines,10/17/2021,52303905,0,24307903,0
Asia,Philippines,10/24/2021,55715693,0,25711980,0
Asia,Philippines,10/31/2021,59316764,0,27360873,0
Asia,Philippines,11/7/2021,64195936,0,0,0
Asia,Philippines,11/14/2021,69713994,0,0,0
Asia,Philippines,11/21/2021,75600808,0,33579181,0
Asia,Philippines,11/28/2021,81296947,0,35678774,0
Asia,Philippines,12/5/2021,91777433,0,38168603,0
Asia,Philippines,12/12/2021,0,0,0,0
Asia,Philippines,12/19/2021,100907667,0,43534136,0
Asia,Philippines,12/26/2021,105412678,0,47169454,0
Asia,Philippines,1/2/2022,0,0,0,0
Asia,Philippines,1/9/2022,113364030,0,52393229,0
Asia,Philippines,1/16/2022,118944887,0,55195486,0
Asia,Philippines,1/23/2022,123365808,0,57268257,0
Asia,Philippines,1/30/2022,0,0,0,0
Asia,Philippines,2/6/2022,0,0,0,0
Asia,Philippines,2/13/2022,0,0,0,0
Asia,Philippines,2/20/2022,0,0,0,0
Asia,Philippines,2/27/2022,0,0,0,0
Asia,Philippines,3/6/2022,0,0,0,0
Asia,Philippines,3/13/2022,137351822,0,63992620,0
Asia,Philippines,3/20/2022,0,0,0,0
Asia,Philippines,3/27/2022,0,0,0,0
Asia,Philippines,4/3/2022,0,0,0,0
Asia,Philippines,4/10/2022,0,0,0,0
Asia,Philippines,4/17/2022,0,0,0,0
Asia,Philippines,4/24/2022,0,0,0,0
Asia,Philippines,5/1/2022,0,0,0,0
Asia,Philippines,5/8/2022,0,0,0,0
Asia,Philippines,5/15/2022,0,0,0,0
Asia,Philippines,5/22/2022,0,0,0,0
Asia,Philippines,6/5/2022,150995394,74634409,70009042,0
Asia,Philippines,6/12/2022,151919132,74959001,70251531,0
Asia,Philippines,6/19/2022,0,0,0,0
Asia,Philippines,6/26/2022,0,0,0,0
Asia,Philippines,7/3/2022,0,0,0,0
Asia,Philippines,7/10/2022,0,0,0,0
Asia,Philippines,7/17/2022,0,0,0,0
Asia,Philippines,7/24/2022,0,0,0,0
